main_name,plan_id,num_obs,objectname,ra_j2000,dec_j2000,epoch,airmass,shutter_ut_time_date,exptime,emavg,emnumsmp,snrem,decker,temp_chiron,pathfile,comments
 ,507, ,HIP113673,23:01:23.94,-22:47:37.3,2000.0,1.014,2021-10-02T03:26:52.920,300.0,103.44,3000,72.3251806426704,slicer,23.113,/nfs/morgan/chiron/tous/mir7/fitspec/211001/achi211001.1140.fits,
 ,507, ,HIP113673,23:01:23.11,-22:47:30.3,2000.0,1.009,2019-08-14T06:09:17.588,150.0,120.01,1500,54.59636789552629,fiber,23.288,/nfs/morgan/chiron/tous/mir7/fitspec/190813/achi190813.1157.fits,
 ,417, ,HIP113673,23:01:25.07,-22:47:33.0,2000.0,1.324,2018-10-15T05:11:59.865,300.0,169.64,3000,93.06154137265199,slicer,22.924,/nfs/morgan/chiron/tous/mir7/fitspec/181014/achi181014.1396.fits,
 ,507, ,HIP113673,23:01:22.42,-22:47:43.7,2000.0,1.094,2023-08-02T08:44:47.328,150.0,123.83,1499,55.47588108697145,fiber,23.22,/nfs/morgan/chiron/tous/mir7/fitspec/230801/achi230801.1166.fits,
 ,507, ,HIP113673,23:01:22.43,-22:47:44.3,2000.0,1.102,2023-08-02T08:49:09.079,300.0,87.33,3000,66.3049504740994,slicer,23.222,/nfs/morgan/chiron/tous/mir7/fitspec/230801/achi230801.1168.fits,
 ,417, ,HIP113673,23:01:25.38,-22:47:31.1,2000.0,1.009,2018-09-22T03:40:30.020,236.597,247.48,2366,99.91757011228876,slicer,23.034,/nfs/morgan/chiron/tous/mir7/fitspec/180921/achi180921.1157.fits,
 ,507, ,HIP113673,23:01:22.33,-22:47:38.5,2000.0,1.010,2022-11-14T00:25:05.389,300.0,135.5,3000,83.01694696400054,slicer,23.058,/nfs/morgan/chiron/tous/mir7/fitspec/221113/achi221113.1122.fits,
 ,507, ,HIP113673,23:01:23.84,-22:47:37.2,2000.0,1.012,2021-10-02T03:22:21.279,150.0,123.48,1500,55.41340802624281,fiber,23.113,/nfs/morgan/chiron/tous/mir7/fitspec/211001/achi211001.1138.fits,
 ,507, ,HIP113673,23:01:22.70,-22:47:43.2,2000.0,1.010,2022-10-05T02:36:04.352,150.0,162.01,1499,63.764249527962264,fiber,23.066,/nfs/morgan/chiron/tous/mir7/fitspec/221004/achi221004.1134.fits,
 ,417, ,HIP113673,23:01:25.96,-22:47:37.9,2000.0,1.201,2018-09-29T05:41:11.359,300.0,81.48,3000,63.978783648323045,slicer,23.14,/nfs/morgan/chiron/tous/mir7/fitspec/180928/achi180928.1159.fits,
 ,507, ,HIP113673,23:01:24.65,-22:47:37.4,2000.0,1.142,2019-09-02T07:06:10.793,150.0,0.0,0,,fiber,23.406,/nfs/morgan/chiron/tous/mir7/fitspec/190901/achi190901.1156.fits,
 ,417, ,HIP113673,23:01:24.53,-22:47:24.7,2000.0,1.017,2018-06-05T10:17:46.870,193.533,302.74,1935,99.94039970435733,slicer,22.792,/nfs/morgan/chiron/tous/mir7/fitspec/180604/achi180604.1188.fits,
 ,507, ,HIP113673,23:01:22.51,-22:47:36.0,2000.0,1.058,2020-11-12T01:37:48.256,300.0,127.83,3005,80.65669882380476,slicer,23.22,/nfs/morgan/chiron/tous/mir7/fitspec/201111/achi201111.1128.fits,
 ,507, ,HIP113673,23:01:21.66,-22:47:34.3,2000.0,1.012,2022-09-15T03:48:12.902,300.0,136.3,3000,83.26618652430967,slicer,22.662,/nfs/morgan/chiron/tous/mir7/fitspec/220914/achi220914.1142.fits,
 ,417, ,HIP113673,23:01:25.02,-22:47:36.9,2000.0,1.009,2018-10-03T02:59:02.517,205.428,284.94,2054,99.89415619771167,slicer,23.039,/nfs/morgan/chiron/tous/mir7/fitspec/181002/achi181002.1140.fits,
 ,507, ,HIP113673,23:01:22.69,-22:47:36.2,2000.0,1.053,2020-11-12T01:33:25.457,150.0,147.52,1502,60.81481574320849,fiber,23.224,/nfs/morgan/chiron/tous/mir7/fitspec/201111/achi201111.1126.fits,
 ,417, ,HIP113673,23:01:24.16,-22:47:21.1,2000.0,1.025,2018-08-26T04:41:31.721,300.0,254.43,3000,114.2498662873395,slicer,22.927,/nfs/morgan/chiron/tous/mir7/fitspec/180825/achi180825.1165.fits,
 ,507, ,HIP113673,23:01:23.76,-22:47:24.2,2000.0,1.130,2022-08-17T04:03:49.354,150.0,4.79,1500,,fiber,22.878,/nfs/morgan/chiron/tous/mir7/fitspec/220816/achi220816.1144.fits,
 ,417, ,HIP113673,23:01:25.11,-22:47:34.0,2000.0,1.358,2018-10-15T05:19:42.659,150.0,254.39,1500,80.38388818476567,fiber,22.92,/nfs/morgan/chiron/tous/mir7/fitspec/181014/achi181014.1398.fits,
 ,507, ,HIP113673,23:01:22.25,-22:47:38.5,2000.0,1.009,2022-11-14T00:20:31.939,150.0,156.9,1500,62.740053697881784,fiber,23.058,/nfs/morgan/chiron/tous/mir7/fitspec/221113/achi221113.1120.fits,
 ,417, ,HIP113673,23:01:25.13,-22:47:35.0,2000.0,1.010,2018-09-09T04:45:58.613,174.421,335.7,1744,99.91092641420069,slicer,23.208,/nfs/morgan/chiron/tous/mir7/fitspec/180908/achi180908.1153.fits,
 ,507, ,HIP113673,23:01:22.60,-22:47:43.2,2000.0,1.009,2022-10-05T02:40:33.342,300.0,156.33,2999,89.26489106825065,slicer,23.06,/nfs/morgan/chiron/tous/mir7/fitspec/221004/achi221004.1136.fits,
 ,507, ,HIP113673,23:01:23.56,-22:47:39.5,2000.0,1.010,2019-09-04T05:08:30.644,300.0,0.0,0,,slicer,23.394,/nfs/morgan/chiron/tous/mir7/fitspec/190903/achi190903.1161.fits,
 ,417, ,HIP113673,23:01:22.73,-22:47:30.6,2000.0,1.020,2018-07-02T08:26:13.775,150.0,209.47,1500,72.78749736322528,fiber,22.933,/nfs/morgan/chiron/tous/mir7/fitspec/180701/achi180701.1168.fits,
 ,417, ,HIP113673,23:01:22.69,-22:47:31.1,2000.0,1.018,2018-07-02T08:29:40.128,300.0,181.1,3000,96.19844376411854,slicer,22.933,/nfs/morgan/chiron/tous/mir7/fitspec/180701/achi180701.1169.fits,
 ,507, ,HIP113673,23:01:23.74,-22:47:24.2,2000.0,1.121,2022-08-17T04:08:11.995,300.0,3.12,3000,5.814820399873802,slicer,22.876,/nfs/morgan/chiron/tous/mir7/fitspec/220816/achi220816.1146.fits,
 ,507, ,HIP113673,23:01:23.23,-22:47:30.2,2000.0,1.010,2019-08-14T06:02:17.242,300.0,65.96,3000,57.35211117837263,slicer,23.278,/nfs/morgan/chiron/tous/mir7/fitspec/190813/achi190813.1156.fits,
 ,507, ,HIP113673,23:01:24.00,-22:47:27.5,2000.0,1.032,2022-08-18T05:04:53.700,300.0,79.88,3000,63.32768815426653,slicer,22.978,/nfs/morgan/chiron/tous/mir7/fitspec/220817/achi220817.1149.fits,
 ,417, ,HIP113673,23:01:24.39,-22:47:19.1,2000.0,1.066,2018-09-11T03:00:47.221,158.863,368.99,1589,99.98559161598396,slicer,23.196,/nfs/morgan/chiron/tous/mir7/fitspec/180910/achi180910.1145.fits,
 ,417, ,HIP113673,23:01:25.31,-22:47:30.6,2000.0,1.009,2018-09-22T03:36:51.021,150.0,325.69,1500,91.1506042853789,fiber,23.025,/nfs/morgan/chiron/tous/mir7/fitspec/180921/achi180921.1156.fits,
 ,417, ,HIP113673,23:01:25.52,-22:47:33.3,2000.0,1.021,2018-08-12T07:03:06.319,133.164,440.41,1331,99.9735530311354,slicer,23.176,/nfs/morgan/chiron/tous/mir7/fitspec/180811/achi180811.1162.fits,
 ,417, ,HIP113673,23:01:25.98,-22:47:37.5,2000.0,1.175,2018-09-19T06:11:27.015,300.0,243.82,3000,111.81849781100749,slicer,22.933,/nfs/morgan/chiron/tous/mir7/fitspec/180918/achi180918.1163.fits,
 ,507, ,HIP113673,23:01:23.78,-22:47:37.9,2000.0,1.012,2019-09-04T05:16:01.741,150.0,0.0,0,,fiber,23.394,/nfs/morgan/chiron/tous/mir7/fitspec/190903/achi190903.1162.fits,
 ,507, ,HIP113673,23:01:24.28,-22:47:38.2,2000.0,1.018,2019-08-26T06:03:01.945,150.0,322.93,1500,90.7575957349088,fiber,23.419,/nfs/morgan/chiron/tous/mir7/fitspec/190825/achi190825.1162.fits,
HIP113698,643,1,HIP113698,23:01:41.59,25:47:06.5,2000.0,2.008,2022-05-20T10:21:54.711,900.0,5.18,8999,26.022028892273376,slicer,23.134,/nfs/morgan/chiron/tous/mir7/fitspec/220519/achi220519.1178.fits, high airmass
HIP113712,643,2,HIP113712,23:01:48.59,05:10:41.6,2000.0,1.271,2022-08-11T05:28:40.655,900.0,3.06,9000,18.648135952273233,slicer,22.881,/nfs/morgan/chiron/tous/mir7/fitspec/220810/achi220810.1150.fits,
 ,643, ,HIP113712,23:01:48.34,05:10:41.2,2000.0,1.251,2022-08-11T05:43:58.289,900.0,3.08,8999,18.729872202676436,slicer,22.892,/nfs/morgan/chiron/tous/mir7/fitspec/220810/achi220810.1151.fits,
HIP113718,521,1,HIP113718,23:01:52.39,-03:51:11.8,2000.0,1.120,2020-11-01T01:20:25.101,900.0,40.11,8995,78.1182570662431,slicer,23.155,/nfs/morgan/chiron/tous/mir7/fitspec/201031/achi201031.1126.fits,
HIP113771,521,1,HIP113771,23:02:25.24,-12:23:35.1,2000.0,1.111,2020-11-07T02:00:39.204,1800.0,3.18,18000,29.336438452509842,slicer,23.211,/nfs/morgan/chiron/tous/mir7/fitspec/201106/achi201106.1127.fits,
HIP113782,643,2,HIP113782,23:02:34.17,05:43:14.0,2000.0,1.687,2022-08-31T02:23:28.449,1200.0,3.15,12000,22.911296492135936,slicer,23.187,/nfs/morgan/chiron/tous/mir7/fitspec/220830/achi220830.1134.fits,
 ,643, ,HIP113782,23:02:33.82,05:43:11.3,2000.0,1.560,2022-08-31T02:43:46.080,1200.0,2.97,12001,22.083452917184726,slicer,23.184,/nfs/morgan/chiron/tous/mir7/fitspec/220830/achi220830.1135.fits,
HIP114007,643,2,HIP114007,23:05:20.95,-06:40:03.5,2000.0,1.346,2022-05-10T10:08:33.862,900.0,5.52,9000,27.019936446704186,slicer,23.146,/nfs/morgan/chiron/tous/mir7/fitspec/220509/achi220509.1179.fits,
 ,390, ,HIP114007,23:05:20.33,-06:40:06.7,2000.0,1.091,2017-07-27T07:24:06.953,900.0,12.57,9000,42.72893134860728,slicer,23.81,/nfs/morgan/chiron/tous/mir7/fitspec/170726/achi170726.1190.fits,thin clouds
HIP114156,477,10,HIP114156,23:07:08.38,-23:09:43.5,2000.0,1.160,2019-11-25T01:49:43.677,900.0,4.28,9005,23.1890136227245,slicer,23.285,/nfs/morgan/chiron/tous/mir7/fitspec/191124/achi191124.1126.fits,
 ,477, ,HIP114156,23:07:06.91,-23:09:48.6,2000.0,1.593,2019-01-02T00:54:54.100,900.0,11.11,8999,39.98327133827968,slicer,23.418,/nfs/morgan/chiron/tous/mir7/fitspec/190101/achi190101.1118.fits,
 ,477, ,HIP114156,23:07:07.74,-23:09:45.0,2000.0,1.016,2021-10-23T01:12:26.280,900.0,5.63,9000,27.33446092029951,slicer,23.047,/nfs/morgan/chiron/tous/mir7/fitspec/211022/achi211022.1126.fits,
 ,477, ,HIP114156,23:07:07.26,-23:09:44.6,2000.0,1.093,2019-11-20T01:38:17.339,900.0,6.17,8996,28.821369613931186,slicer,23.332,/nfs/morgan/chiron/tous/mir7/fitspec/191119/achi191119.1126.fits,
 ,477, ,HIP114156,23:07:07.15,-23:09:44.1,2000.0,1.070,2019-11-28T00:52:37.584,900.0,4.6,9005,24.238217435375887,slicer,23.137,/nfs/morgan/chiron/tous/mir7/fitspec/191127/achi191127.1120.fits,
 ,477, ,HIP114156,23:07:07.04,-23:09:48.6,2000.0,1.255,2018-12-20T00:41:26.910,900.0,13.59,9000,44.54532698123605,slicer,23.272,/nfs/morgan/chiron/tous/mir7/fitspec/181219/achi181219.1118.fits,
 ,477, ,HIP114156,23:07:08.37,-23:09:40.3,2000.0,1.015,2021-10-31T00:41:52.778,900.0,11.86,9000,41.417581195070845,slicer,23.22,/nfs/morgan/chiron/tous/mir7/fitspec/211030/achi211030.1123.fits,
 ,477, ,HIP114156,23:07:08.00,-23:09:42.1,2000.0,1.038,2021-10-16T01:10:09.676,900.0,8.17,8999,33.79036788778854,slicer,22.771,/nfs/morgan/chiron/tous/mir7/fitspec/211015/achi211015.1126.fits,
 ,477, ,HIP114156,23:07:06.95,-23:09:49.7,2000.0,1.441,2018-12-28T00:51:02.158,900.0,14.33,9000,45.818055237047744,slicer,23.354,/nfs/morgan/chiron/tous/mir7/fitspec/181227/achi181227.1118.fits,
 ,477, ,HIP114156,23:07:07.02,-23:09:48.8,2000.0,1.334,2018-12-19T01:05:00.759,900.0,7.57,9000,32.38333354507876,slicer,23.282,/nfs/morgan/chiron/tous/mir7/fitspec/181218/achi181218.1120.fits,
HIP114242,643,2,HIP114242,23:08:15.99,-24:44:33.2,2000.0,1.088,2022-05-27T09:51:07.302,900.0,5.57,9000,27.163353592863956,slicer,23.104,/nfs/morgan/chiron/tous/mir7/fitspec/220526/achi220526.1172.fits,
 ,390, ,HIP114242,23:08:14.80,-24:44:47.4,2000.0,1.006,2017-07-02T09:22:06.353,900.0,11.18,9000,40.121477759459346,slicer,23.627,/nfs/morgan/chiron/tous/mir7/fitspec/170701/achi170701.1201.fits,
HIP114294,521,2,HIP114294,23:08:55.00,06:33:20.1,2000.0,1.624,2020-12-17T00:42:09.688,900.0,3.67,8999,21.035529840924088,slicer,23.239,/nfs/morgan/chiron/tous/mir7/fitspec/201216/achi201216.1117.fits,
 ,521, ,HIP114294,23:08:54.65,06:33:21.9,2000.0,1.539,2020-12-17T00:26:52.055,900.0,0.0,0,,slicer,23.246,/nfs/morgan/chiron/tous/mir7/fitspec/201216/achi201216.1116.fits,
HIP114322,390,2,HIP114322,23:09:10.50,-02:15:25.4,2000.0,1.181,2017-07-14T07:16:48.052,900.0,27.4,9000,64.26962469696421,slicer,23.72,/nfs/morgan/chiron/tous/mir7/fitspec/170713/achi170713.1192.fits,
 ,390, ,HIP114322,23:09:11.84,-02:15:38.6,2000.0,1.133,2017-07-20T08:10:37.106,900.0,10.71,9000,39.20060378398255,slicer,23.642,/nfs/morgan/chiron/tous/mir7/fitspec/170719/achi170719.1219.fits,clouds
HIP114455,521,1,HIP114455,23:10:49.99,-29:55:05.9,2000.0,1.003,2020-11-06T01:13:21.648,900.0,13.58,8996,44.517344595665705,slicer,23.215,/nfs/morgan/chiron/tous/mir7/fitspec/201105/achi201105.1124.fits,
HIP114746,521,1,HIP114746,23:14:38.52,-29:42:12.0,2000.0,1.000,2020-10-29T01:20:50.499,900.0,6.6,9005,29.974929228522246,slicer,23.14,/nfs/morgan/chiron/tous/mir7/fitspec/201028/achi201028.1130.fits,
HIP114941,390,8,HIP114941,23:16:51.31,05:41:41.8,2000.0,1.242,2017-06-29T09:06:23.311,900.0,5.62,9000,27.306017491351184,slicer,23.584,/nfs/morgan/chiron/tous/mir7/fitspec/170628/achi170628.1177.fits,
 ,428, ,HIP114941,23:16:51.62,05:41:51.4,2000.0,1.414,2019-12-13T00:28:27.183,900.0,3.05,8995,18.599340518324563,slicer,23.22,/nfs/morgan/chiron/tous/mir7/fitspec/191212/achi191212.1116.fits,
 ,428, ,HIP114941,23:16:53.85,05:41:29.7,2000.0,1.591,2017-12-17T00:49:23.238,900.0,6.56,9000,29.8615115556126,slicer,23.42,/nfs/morgan/chiron/tous/mir7/fitspec/171216/achi171216.1118.fits,
 ,428, ,HIP114941,23:16:53.62,05:41:29.8,2000.0,1.605,2017-12-15T00:59:33.391,900.0,7.29,9000,31.70431736625947,slicer,23.311,/nfs/morgan/chiron/tous/mir7/fitspec/171214/achi171214.1118.fits,
 ,428, ,HIP114941,23:16:52.70,05:41:52.7,2000.0,1.235,2019-10-12T02:37:11.540,900.0,3.23,9005,19.350778380842065,slicer,23.224,/nfs/morgan/chiron/tous/mir7/fitspec/191011/achi191011.1133.fits,
 ,428, ,HIP114941,23:16:52.75,05:42:01.3,2000.0,1.320,2018-08-26T04:23:16.319,900.0,7.31,9000,31.753300061431577,slicer,22.924,/nfs/morgan/chiron/tous/mir7/fitspec/180825/achi180825.1163.fits,
 ,428, ,HIP114941,23:16:53.95,05:41:44.0,2000.0,1.282,2019-09-27T04:38:38.489,900.0,5.16,8996,25.957093287726018,slicer,23.414,/nfs/morgan/chiron/tous/mir7/fitspec/190926/achi190926.1145.fits,
 ,428, ,HIP114941,23:16:52.75,05:42:00.8,2000.0,1.235,2018-11-06T01:00:29.309,900.0,7.66,9000,32.59858516224995,slicer,23.18,/nfs/morgan/chiron/tous/mir7/fitspec/181105/achi181105.1122.fits,
HIP114954,521,2,HIP114954,23:17:02.91,-23:24:05.7,2000.0,1.385,2020-11-10T03:57:40.994,900.0,3.94,8995,22.00406988111412,slicer,23.234,/nfs/morgan/chiron/tous/mir7/fitspec/201109/achi201109.1139.fits,
 ,521, ,HIP114954,23:17:03.00,-23:24:04.4,2000.0,1.315,2020-11-10T03:42:23.356,900.0,3.98,9005,22.160315275811143,slicer,23.23,/nfs/morgan/chiron/tous/mir7/fitspec/201109/achi201109.1138.fits,
HIP115194,521,1,HIP115194,23:20:01.02,28:52:14.0,2000.0,1.961,2021-06-10T10:24:18.442,900.0,11.96,9000,41.60477926517974,slicer,23.222,/nfs/morgan/chiron/tous/mir7/fitspec/210609/achi210609.1188.fits,
HIP115445,477,7,HIP115445,23:23:07.54,-10:45:49.8,2000.0,1.203,2018-11-08T02:57:00.111,716.376,81.87,7164,100.00213323805222,slicer,23.246,/nfs/morgan/chiron/tous/mir7/fitspec/181107/achi181107.1129.fits,
 ,477, ,HIP115445,23:23:06.75,-10:45:44.7,2000.0,1.066,2018-11-05T01:35:13.166,800.342,73.27,8003,99.99031511235789,slicer,23.174,/nfs/morgan/chiron/tous/mir7/fitspec/181104/achi181104.1126.fits,
 ,477, ,HIP115445,23:23:07.54,-10:45:50.1,2000.0,1.159,2018-11-04T02:54:30.061,696.748,84.15,6967,99.98109588365493,slicer,23.167,/nfs/morgan/chiron/tous/mir7/fitspec/181103/achi181103.1128.fits,
 ,477, ,HIP115445,23:23:05.59,-10:45:47.1,2000.0,1.100,2019-10-15T03:38:09.584,900.0,7.22,8995,31.522392197122585,slicer,23.196,/nfs/morgan/chiron/tous/mir7/fitspec/191014/achi191014.1122.fits,
 ,477, ,HIP115445,23:23:05.97,-10:45:51.2,2000.0,1.061,2019-10-17T02:21:48.587,900.0,21.0,8995,55.98309947805869,slicer,23.108,/nfs/morgan/chiron/tous/mir7/fitspec/191016/achi191016.1128.fits,
 ,477, ,HIP115445,23:23:05.08,-10:45:50.8,2000.0,1.070,2019-10-12T03:17:45.292,900.0,20.31,9005,55.049405203370895,slicer,23.226,/nfs/morgan/chiron/tous/mir7/fitspec/191011/achi191011.1137.fits,
 ,477, ,HIP115445,23:23:07.60,-10:45:42.0,2000.0,1.065,2018-10-04T03:37:47.817,900.0,15.9,9000,48.407620355411396,slicer,23.066,/nfs/morgan/chiron/tous/mir7/fitspec/181003/achi181003.1144.fits,
HIP115680,521,2,HIP115680,23:26:14.26,08:53:29.9,2000.0,1.482,2020-12-12T00:38:37.384,600.0,3.69,6000,15.953157072197495,slicer,23.264,/nfs/morgan/chiron/tous/mir7/fitspec/201211/achi201211.1117.fits,
 ,521, ,HIP115680,23:26:14.11,08:53:30.6,2000.0,1.445,2020-12-12T00:28:19.751,600.0,3.57,5999,15.556615043078702,slicer,23.267,/nfs/morgan/chiron/tous/mir7/fitspec/201211/achi201211.1116.fits,
HIP115752,428,3,HIP115752,23:27:07.11,-01:17:20.3,2000.0,1.481,2017-12-17T01:07:00.384,900.0,8.64,9001,34.85864147663197,slicer,23.42,/nfs/morgan/chiron/tous/mir7/fitspec/171216/achi171216.1120.fits,
 ,390, ,HIP115752,23:27:04.78,-01:17:11.0,2000.0,1.143,2017-07-03T09:23:03.006,900.0,8.07,8999,33.55963443164038,slicer,23.742,/nfs/morgan/chiron/tous/mir7/fitspec/170702/achi170702.1217.fits,
 ,428, ,HIP115752,23:27:06.93,-01:17:19.4,2000.0,1.492,2017-12-15T01:17:00.694,900.0,9.29,9000,36.276662646133396,slicer,23.311,/nfs/morgan/chiron/tous/mir7/fitspec/171214/achi171214.1120.fits,
HIP115860,390,1,HIP115860,23:28:26.65,16:03:59.3,2000.0,1.452,2017-06-25T09:39:10.902,900.0,9.04,9000,35.73712619400532,slicer,23.482,/nfs/morgan/chiron/tous/mir7/fitspec/170624/achi170624.1213.fits,
HIP116215,390,10,HIP116215,23:32:49.18,-16:50:40.0,2000.0,1.044,2017-08-20T05:38:14.102,900.0,31.79,9000,69.37479387285514,slicer,23.592,/nfs/morgan/chiron/tous/mir7/fitspec/170819/achi170819.1187.fits,
 ,390, ,HIP116215,23:32:49.21,-16:50:48.6,2000.0,1.120,2017-08-04T05:43:21.403,900.0,36.81,9000,74.78670759389075,slicer,23.618,/nfs/morgan/chiron/tous/mir7/fitspec/170803/achi170803.1178.fits,bad seeing 87moon
 ,390, ,HIP116215,23:32:50.35,-16:50:41.4,2000.0,1.081,2017-08-18T05:11:38.647,900.0,44.53,9000,82.4188396741077,slicer,23.609,/nfs/morgan/chiron/tous/mir7/fitspec/170817/achi170817.1175.fits,
 ,390, ,HIP116215,23:32:49.50,-16:50:52.7,2000.0,1.040,2017-08-09T06:27:00.600,900.0,40.63,9000,78.65584360184928,slicer,23.646,/nfs/morgan/chiron/tous/mir7/fitspec/170808/achi170808.1203.fits,97moon
 ,390, ,HIP116215,23:32:50.53,-16:50:58.6,2000.0,1.052,2017-06-30T10:35:18.650,900.0,28.93,9000,66.09365726902618,slicer,23.574,/nfs/morgan/chiron/tous/mir7/fitspec/170629/achi170629.1224.fits,twilight
 ,390, ,HIP116215,23:32:49.71,-16:50:50.5,2000.0,1.072,2017-08-08T05:57:43.946,900.0,23.08,9000,58.814848724059104,slicer,23.677,/nfs/morgan/chiron/tous/mir7/fitspec/170807/achi170807.1182.fits,clouds passing var expm very bad seeing 99moon
 ,390, ,HIP116215,23:32:50.14,-16:50:54.7,2000.0,1.034,2017-08-02T07:05:20.497,900.0,24.18,9000,60.250678939149175,slicer,23.748,/nfs/morgan/chiron/tous/mir7/fitspec/170801/achi170801.1171.fits,poor seeing
 ,390, ,HIP116215,23:32:49.05,-16:50:48.0,2000.0,1.123,2017-08-06T05:34:14.854,900.0,35.94,9000,73.87719194409016,slicer,23.689,/nfs/morgan/chiron/tous/mir7/fitspec/170805/achi170805.1158.fits,med seeing windy 97moon
 ,390, ,HIP116215,23:32:50.86,-16:50:51.5,2000.0,1.035,2017-07-27T08:24:55.148,900.0,15.71,9000,48.10164882549201,slicer,23.816,/nfs/morgan/chiron/tous/mir7/fitspec/170726/achi170726.1199.fits,thin clouds
 ,390, ,HIP116215,23:32:50.58,-16:51:00.7,2000.0,1.187,2017-08-07T09:22:56.496,900.0,22.92,9000,58.60307013619242,slicer,23.739,/nfs/morgan/chiron/tous/mir7/fitspec/170806/achi170806.1181.fits,clouds passing 99moon
HIP116334,485,1,HIP116334,23:34:23.25,09:31:40.4,2000.0,1.567,2018-10-17T04:44:43.416,900.0,3.88,9000,21.798951921081468,slicer,22.96,/nfs/morgan/chiron/tous/mir7/fitspec/181016/achi181016.1370.fits,
HIP116384,390,11,HIP116384,23:34:59.94,01:36:17.9,2000.0,1.177,2017-08-03T07:26:10.595,900.0,12.98,9000,43.46817501777102,slicer,23.607,/nfs/morgan/chiron/tous/mir7/fitspec/170802/achi170802.1160.fits,windy moon
 ,390, ,HIP116384,23:35:01.46,01:36:28.9,2000.0,1.207,2017-07-23T07:23:34.851,900.0,13.37,9000,44.15987521977775,slicer,23.95,/nfs/morgan/chiron/tous/mir7/fitspec/170722/achi170722.1178.fits,windy med seeing
 ,390, ,HIP116384,23:35:00.75,01:36:17.5,2000.0,1.179,2017-06-30T09:58:01.499,900.0,14.18,9000,45.562942697153495,slicer,23.583,/nfs/morgan/chiron/tous/mir7/fitspec/170629/achi170629.1218.fits,
 ,390, ,HIP116384,23:35:00.72,01:36:21.7,2000.0,1.178,2017-08-02T07:25:05.344,900.0,10.73,9000,39.240230149167004,slicer,23.736,/nfs/morgan/chiron/tous/mir7/fitspec/170801/achi170801.1174.fits,poor seeing
 ,390, ,HIP116384,23:35:01.22,01:36:24.6,2000.0,1.206,2017-08-01T06:48:53.803,900.0,11.39,9000,40.52616921788046,slicer,23.908,/nfs/morgan/chiron/tous/mir7/fitspec/170731/achi170731.1193.fits,
 ,390, ,HIP116384,23:35:00.32,01:36:22.1,2000.0,1.265,2017-08-04T06:01:37.397,900.0,16.84,9000,49.893777063093225,slicer,23.618,/nfs/morgan/chiron/tous/mir7/fitspec/170803/achi170803.1181.fits,bad seeieg 87moon
 ,390, ,HIP116384,23:35:01.19,01:36:24.9,2000.0,1.177,2017-07-27T08:02:41.853,900.0,8.02,9000,33.4457412376377,slicer,23.81,/nfs/morgan/chiron/tous/mir7/fitspec/170726/achi170726.1196.fits,thin clouds
 ,390, ,HIP116384,23:35:01.05,01:36:24.8,2000.0,1.181,2017-07-25T07:46:59.747,900.0,10.59,9000,38.96199925881543,slicer,23.76,/nfs/morgan/chiron/tous/mir7/fitspec/170724/achi170724.1195.fits,windy
 ,390, ,HIP116384,23:35:00.29,01:36:23.4,2000.0,1.192,2017-08-08T06:35:09.197,900.0,9.29,9000,36.276662646133396,slicer,23.677,/nfs/morgan/chiron/tous/mir7/fitspec/170807/achi170807.1188.fits,clouds passing var expm very bad seeing windy 99moon
 ,390, ,HIP116384,23:35:01.40,01:36:29.0,2000.0,1.192,2017-07-24T07:34:38.248,900.0,11.85,9000,41.39881483188717,slicer,23.884,/nfs/morgan/chiron/tous/mir7/fitspec/170723/achi170723.1194.fits,med seeing
 ,390, ,HIP116384,23:35:00.29,01:36:24.7,2000.0,1.266,2017-08-05T05:57:29.706,900.0,16.23,9000,48.93449778154449,slicer,23.642,/nfs/morgan/chiron/tous/mir7/fitspec/170804/achi170804.1181.fits,windy med seeing thin clouds 93moon
HIP116838,521,1,HIP116838,23:40:51.99,20:21:48.9,2000.0,1.751,2021-07-08T07:47:19.430,900.0,6.93,9001,30.81125699843292,slicer,23.239,/nfs/morgan/chiron/tous/mir7/fitspec/210707/achi210707.1170.fits,
HIP116936,428,61,HIP116936,23:42:13.09,-02:34:34.9,2000.0,1.139,2022-06-15T10:21:36.264,900.0,3.61,9000,20.814223876755634,slicer,23.046,/nfs/morgan/chiron/tous/mir7/fitspec/220614/achi220614.1166.fits,
 ,428, ,HIP116936,23:42:12.72,-02:34:30.3,2000.0,1.214,2021-06-12T09:35:15.490,900.0,4.66,8999,24.420043281600016,slicer,23.241,/nfs/morgan/chiron/tous/mir7/fitspec/210611/achi210611.1186.fits,
 ,390, ,HIP116936,23:42:09.77,-02:34:42.5,2000.0,1.138,2017-06-29T09:25:37.757,900.0,6.37,9000,29.362915108062797,slicer,23.577,/nfs/morgan/chiron/tous/mir7/fitspec/170628/achi170628.1180.fits,
 ,428, ,HIP116936,23:42:10.32,-02:34:37.4,2000.0,1.337,2021-07-12T06:53:27.985,900.0,3.75,9001,21.332016976388417,slicer,23.261,/nfs/morgan/chiron/tous/mir7/fitspec/210711/achi210711.1155.fits,
 ,428, ,HIP116936,23:42:12.22,-02:34:20.1,2000.0,1.175,2022-07-13T07:56:52.911,900.0,5.26,8999,26.259815435674888,slicer,21.566,/nfs/morgan/chiron/tous/mir7/fitspec/220712/achi220712.1150.fits,
